member_id,claim_id,claim_type,claim_amount,claim_timestamp,login_timestamp,account_age_months,previous_claims_30d,device_type,browser,operating_system,device_fingerprint,is_new_device,ip_address,country,multiple_ips_same_day,failed_login_attempts,is_unusual_hours,is_weekend,session_duration_min,distance_from_last_login_km,travel_velocity_kmh,impossible_travel,user_agent_anomaly_score,email_verified,phone_verified,two_fa_enabled,risk_score,label
NEST010219,CLM00000219,transfer,6953.43,2024-02-09 20:36:00,2024-02-09 20:02:00,24,2,desktop,Firefox,Windows,f042e4d6,True,69.199.111.83,US,1,1,False,False,26.04,174.15,16.66,False,0.238,True,True,False,26.57,legitimate
NEST010220,CLM00000220,transfer,11128.45,2024-09-30 04:28:00,2024-09-30 04:15:00,14,0,tablet,Safari,macOS,222a3757,False,194.187.219.22,US,1,0,True,False,53.44,463.36,20.32,False,0.328,True,True,True,20.75,legitimate
NEST010221,CLM00000221,withdrawal,34208.0,2024-07-04 06:13:00,2024-07-04 05:26:00,3,7,desktop,Chrome,Android,7c8e42c8,True,150.232.170.135,CN,3,8,False,False,14.29,9649.61,572.05,False,0.627,False,False,False,79.01,fraudulent
NEST010222,CLM00000222,transfer,34415.3,2024-10-26 12:14:00,2024-10-26 11:16:00,92,3,mobile,Edge,Linux,175d018b,True,137.23.48.51,RO,2,2,False,True,7.11,166.78,26.42,False,0.663,False,True,False,75.91,fraudulent
NEST010223,CLM00000223,account_change,0.0,2023-10-10 01:40:00,2023-10-10 00:43:00,28,1,desktop,Opera,iOS,3630ab9e,False,58.39.88.230,NL,1,0,True,False,43.9,260.36,14.75,False,0.349,True,True,True,19.93,legitimate
NEST010224,CLM00000224,account_change,0.0,2023-12-04 14:34:00,2023-12-04 13:52:00,20,0,desktop,Opera,Linux,39592565,False,176.205.52.221,CA,1,0,False,False,48.5,454.5,42.85,False,0.262,True,True,True,23.65,legitimate
NEST010225,CLM00000225,withdrawal,11716.09,2023-11-22 04:46:00,2023-11-22 04:19:00,13,1,mobile,Edge,iOS,77322878,True,39.200.49.28,CA,1,1,True,False,39.82,306.18,20.78,False,0.092,True,True,False,9.69,legitimate
NEST010226,CLM00000226,transfer,10299.49,2024-12-30 20:23:00,2024-12-30 19:52:00,23,1,desktop,Firefox,macOS,cd5dc30c,False,58.9.105.196,UK,1,1,False,False,20.14,335.67,58.58,False,0.082,True,False,True,26.6,legitimate
NEST010227,CLM00000227,transfer,981.0,2023-09-10 13:25:00,2023-09-10 12:32:00,61,2,mobile,Safari,Android,c8c67f3e,False,157.241.191.147,UK,1,1,False,True,53.89,438.88,39.06,False,0.098,True,False,True,18.56,legitimate
NEST010228,CLM00000228,withdrawal,13381.57,2023-07-14 09:28:00,2023-07-14 08:58:00,37,1,desktop,Edge,iOS,cd90da24,False,157.236.14.177,CA,1,1,False,False,18.99,250.33,95.35,False,0.234,True,True,True,16.32,legitimate
NEST010229,CLM00000229,transfer,12254.49,2024-08-27 22:57:00,2024-08-27 22:12:00,4,5,tablet,Firefox,Windows,e1d52b65,True,24.30.181.116,RU,5,7,False,False,6.92,474.88,24.88,False,0.752,False,False,False,86.49,fraudulent
NEST010230,CLM00000230,withdrawal,5312.87,2023-07-03 22:03:00,2023-07-03 21:13:00,38,2,mobile,Safari,macOS,c303904e,True,31.231.34.246,AU,1,1,False,False,34.93,248.81,316.2,False,0.323,True,True,True,28.08,legitimate
NEST010231,CLM00000231,transfer,3314.2,2023-03-23 19:38:00,2023-03-23 19:20:00,12,2,tablet,Opera,macOS,31947cd1,True,13.48.38.15,FR,1,0,False,False,24.92,419.01,25.91,False,0.368,True,True,True,28.52,legitimate
NEST010232,CLM00000232,account_change,0.0,2024-12-17 19:36:00,2024-12-17 19:24:00,62,2,mobile,Opera,iOS,b97f3572,False,239.10.24.197,DE,1,1,False,False,52.17,379.22,19.18,False,0.026,True,True,False,16.52,legitimate
NEST010233,CLM00000233,withdrawal,2530.23,2024-12-13 06:39:00,2024-12-13 05:58:00,15,2,tablet,Chrome,Android,1040728c,False,186.177.155.240,DE,1,1,False,False,41.16,287.57,43.56,False,0.371,True,True,False,22.42,legitimate
NEST010234,CLM00000234,account_change,0.0,2023-08-27 22:18:00,2023-08-27 22:10:00,24,0,desktop,Edge,Windows,5acb056a,False,189.218.54.205,NL,1,1,False,True,20.62,403.02,46.24,False,0.256,True,True,True,15.51,legitimate
NEST010235,CLM00000235,withdrawal,6544.69,2023-04-27 21:21:00,2023-04-27 20:41:00,33,2,desktop,Firefox,macOS,23c6634e,False,85.214.87.237,IE,1,0,False,False,41.36,240.75,15.36,False,0.357,True,True,False,19.49,legitimate
NEST010236,CLM00000236,account_change,0.0,2023-11-03 18:46:00,2023-11-03 18:10:00,55,1,tablet,Chrome,macOS,491a6702,True,148.176.85.205,FR,1,0,False,False,59.18,15.59,2.2,False,0.251,True,True,True,25.83,legitimate
NEST010237,CLM00000237,transfer,3622.22,2024-12-23 10:45:00,2024-12-23 10:13:00,14,0,desktop,Safari,Android,ed18d321,True,213.244.78.56,DE,1,1,False,False,55.67,388.9,20.53,False,0.178,True,True,True,11.66,legitimate
NEST010238,CLM00000238,account_change,0.0,2024-06-20 09:49:00,2024-06-20 08:59:00,32,0,desktop,Opera,macOS,e26f8094,False,53.186.10.118,NL,1,0,False,False,44.35,466.17,781.4,False,0.238,True,True,True,23.22,legitimate
NEST010239,CLM00000239,transfer,7846.78,2023-01-24 18:48:00,2023-01-24 18:27:00,31,0,desktop,Firefox,iOS,55691020,False,71.137.82.198,IE,1,1,False,False,10.76,136.82,34.13,False,0.249,True,True,True,16.15,legitimate
NEST010240,CLM00000240,account_change,0.0,2023-10-18 18:15:00,2023-10-18 17:55:00,22,0,tablet,Safari,Linux,2d2d3b06,False,114.13.34.8,IE,1,0,False,False,31.32,26.9,9.0,False,0.072,True,True,False,29.48,legitimate
NEST010241,CLM00000241,transfer,8215.01,2023-12-07 06:45:00,2023-12-07 06:39:00,60,2,mobile,Opera,macOS,a5a6b716,True,24.209.206.236,IE,1,1,False,False,33.27,355.11,21.41,False,0.093,True,True,True,36.95,legitimate
NEST010242,CLM00000242,account_change,0.0,2024-11-12 10:50:00,2024-11-12 10:20:00,67,1,mobile,Chrome,Windows,97b4ebcd,False,122.29.90.123,IE,1,1,False,False,16.37,302.22,16.3,False,0.041,True,True,True,27.73,legitimate
NEST010243,CLM00000243,account_change,0.0,2024-04-17 12:37:00,2024-04-17 11:57:00,38,0,desktop,Opera,macOS,4e920887,False,250.124.99.17,FR,1,1,False,False,49.37,217.68,11.5,False,0.218,True,True,True,37.58,legitimate
NEST010244,CLM00000244,transfer,4241.85,2023-04-28 18:38:00,2023-04-28 17:45:00,41,0,mobile,Firefox,iOS,9c12c052,False,245.104.18.154,US,1,1,False,False,13.07,322.49,39.36,False,0.087,True,True,False,33.34,legitimate
NEST010245,CLM00000245,account_change,0.0,2023-06-02 14:34:00,2023-06-02 13:54:00,30,1,tablet,Edge,macOS,5150edfb,False,53.175.225.82,DE,1,1,False,False,45.89,468.34,21.21,False,0.366,False,True,True,22.86,legitimate
NEST010246,CLM00000246,transfer,11630.84,2023-03-05 11:57:00,2023-03-05 11:11:00,47,0,tablet,Safari,Windows,35ddcd83,False,221.73.222.8,AU,1,1,False,True,30.3,355.89,23.43,False,0.174,True,True,True,24.44,legitimate
NEST010247,CLM00000247,transfer,8205.76,2024-03-03 04:18:00,2024-03-03 04:17:00,67,0,desktop,Chrome,macOS,f07a2149,False,185.227.125.169,NL,1,0,True,True,30.79,321.12,128.99,False,0.182,True,True,True,11.29,legitimate
NEST010248,CLM00000248,account_change,0.0,2024-04-05 12:22:00,2024-04-05 11:54:00,26,0,tablet,Chrome,Linux,b869d6f5,False,128.217.188.61,DE,1,1,False,False,34.16,18.93,14.72,False,0.147,True,False,True,30.56,legitimate
NEST010249,CLM00000249,transfer,10734.03,2024-04-21 16:05:00,2024-04-21 15:49:00,45,0,mobile,Chrome,Linux,cc47316b,False,205.149.80.157,UK,1,0,False,True,33.46,256.33,22.25,False,0.294,True,False,False,15.12,legitimate
NEST010250,CLM00000250,account_change,0.0,2023-11-08 23:50:00,2023-11-08 23:19:00,1,8,tablet,Firefox,Linux,1a85add6,True,14.169.254.75,UK,2,3,True,False,3.72,138.92,11.22,False,0.712,False,True,True,74.37,fraudulent
NEST010251,CLM00000251,withdrawal,3455.59,2024-11-05 14:23:00,2024-11-05 14:07:00,63,2,mobile,Firefox,Linux,47b03b9a,False,221.9.88.252,US,1,0,False,False,30.65,376.38,18.65,False,0.153,True,True,True,25.22,legitimate
NEST010252,CLM00000252,withdrawal,2623.92,2024-10-19 08:48:00,2024-10-19 08:18:00,64,0,mobile,Edge,iOS,119a4ae6,False,122.192.243.193,AU,1,1,False,True,53.51,72.57,6.23,False,0.005,True,True,True,38.66,legitimate
NEST010253,CLM00000253,withdrawal,14386.57,2023-04-10 17:40:00,2023-04-10 17:00:00,34,1,tablet,Safari,iOS,e4548c89,False,70.69.206.26,DE,1,1,False,False,22.09,337.65,29.79,False,0.269,True,True,True,39.76,legitimate
NEST010254,CLM00000254,withdrawal,1167.46,2024-11-19 00:53:00,2024-11-19 00:19:00,16,0,desktop,Edge,iOS,2dd86e26,True,57.186.73.65,AU,1,0,True,False,54.7,297.07,161.74,False,0.087,True,True,False,8.02,legitimate
NEST010255,CLM00000255,transfer,11622.4,2024-11-03 20:36:00,2024-11-03 19:51:00,63,0,desktop,Safari,iOS,e821bc99,False,120.170.240.20,IE,1,1,False,True,43.38,346.11,18.63,False,0.308,True,True,True,7.18,legitimate
NEST010256,CLM00000256,withdrawal,1971.58,2023-09-22 08:11:00,2023-09-22 07:31:00,40,0,mobile,Firefox,Android,b6dedc5f,False,28.37.139.197,NL,1,0,False,False,15.16,357.7,16.3,False,0.029,True,True,True,36.38,legitimate
NEST010257,CLM00000257,account_change,0.0,2023-01-01 01:42:00,2023-01-01 01:32:00,36,1,tablet,Safari,Android,da0aa0ec,False,148.1.132.182,IE,1,1,True,True,49.27,390.47,19.2,False,0.216,True,False,False,21.87,legitimate
NEST010258,CLM00000258,transfer,1134.74,2023-12-08 21:19:00,2023-12-08 21:13:00,37,2,mobile,Opera,iOS,5755d9bd,False,21.216.118.195,DE,1,0,False,False,43.04,483.76,35.75,False,0.12,True,True,True,22.03,legitimate
NEST010259,CLM00000259,transfer,791.69,2023-07-14 04:02:00,2023-07-14 03:46:00,24,2,mobile,Edge,Windows,53d27453,False,203.139.165.79,IE,1,1,True,False,26.96,8.21,0.35,False,0.135,True,True,True,27.88,legitimate
NEST010260,CLM00000260,account_change,0.0,2024-07-03 04:47:00,2024-07-03 03:47:00,49,0,desktop,Chrome,macOS,533e2587,False,126.168.5.121,UK,1,0,True,False,55.23,316.33,377.67,False,0.328,True,True,False,7.24,legitimate
NEST010261,CLM00000261,withdrawal,4088.02,2024-05-24 19:51:00,2024-05-24 19:23:00,51,0,mobile,Edge,iOS,5a91e880,False,31.250.176.148,CA,1,0,False,False,26.78,296.54,16.06,False,0.048,True,True,True,24.37,legitimate
NEST010262,CLM00000262,account_change,0.0,2023-02-11 04:06:00,2023-02-11 03:26:00,62,2,mobile,Firefox,Windows,94342619,True,226.125.21.2,UK,1,0,True,True,24.19,296.87,17.35,False,0.277,True,True,True,10.01,legitimate
NEST010263,CLM00000263,transfer,8454.25,2024-02-26 07:11:00,2024-02-26 06:59:00,51,2,tablet,Edge,Linux,6d7ae8ef,False,244.23.161.212,DE,1,0,False,False,59.33,95.95,7.05,False,0.391,True,True,False,22.76,legitimate
NEST010264,CLM00000264,account_change,0.0,2024-11-06 06:17:00,2024-11-06 06:09:00,15,0,desktop,Edge,Android,5d9c15f9,True,46.41.172.237,UK,1,1,False,False,26.71,217.34,30.19,False,0.322,True,True,False,37.37,legitimate
NEST010265,CLM00000265,withdrawal,13531.11,2024-05-11 16:07:00,2024-05-11 15:38:00,16,2,tablet,Opera,iOS,88d34bd4,False,108.51.192.174,FR,1,0,False,True,46.89,49.03,6.01,False,0.348,True,True,True,21.95,legitimate
NEST010266,CLM00000266,withdrawal,6422.62,2023-08-10 19:29:00,2023-08-10 18:59:00,23,0,tablet,Firefox,iOS,0bdeb2a5,True,250.70.52.86,CA,1,0,False,False,33.28,55.55,7.83,False,0.167,True,True,True,10.49,legitimate
NEST010267,CLM00000267,account_change,0.0,2023-06-24 18:35:00,2023-06-24 18:29:00,66,0,mobile,Opera,Android,67c24bb5,False,221.255.56.152,IE,1,1,False,True,53.63,214.06,254.57,False,0.099,True,True,False,38.12,legitimate
NEST010268,CLM00000268,withdrawal,11268.67,2024-03-03 01:02:00,2024-03-03 00:59:00,42,2,mobile,Opera,Android,2ec78201,False,123.208.205.179,US,1,0,True,True,44.66,376.54,153.52,False,0.163,True,True,True,39.96,legitimate
NEST010269,CLM00000269,account_change,0.0,2023-11-09 05:45:00,2023-11-09 05:07:00,5,8,desktop,Edge,Android,9ad8a991,True,198.36.224.181,NG,2,8,True,False,8.9,11907.51,781.25,False,0.719,False,False,False,84.38,fraudulent
NEST010270,CLM00000270,account_change,0.0,2023-03-24 19:56:00,2023-03-24 18:56:00,33,2,desktop,Opera,iOS,4b3a65f3,False,228.14.29.99,FR,1,0,False,False,37.94,87.63,9.64,False,0.027,True,True,False,13.35,legitimate
NEST010271,CLM00000271,transfer,15635.93,2024-08-17 22:13:00,2024-08-17 21:15:00,108,5,mobile,Opera,Android,ab4fc051,True,71.14.17.96,RO,2,5,False,True,5.8,266.43,15.51,False,0.848,False,False,False,93.52,fraudulent
NEST010272,CLM00000272,transfer,33956.41,2023-03-31 02:25:00,2023-03-31 02:18:00,78,3,desktop,Safari,Windows,4440ffd2,True,179.38.128.39,UK,3,5,True,False,5.79,322.34,37.28,False,0.625,False,True,False,86.12,fraudulent
NEST010273,CLM00000273,transfer,6090.71,2024-11-02 20:50:00,2024-11-02 20:05:00,32,2,tablet,Opera,Android,728f7a15,True,118.78.146.34,DE,1,1,False,True,24.41,185.95,31.9,False,0.338,True,True,False,26.65,legitimate
NEST010274,CLM00000274,account_change,0.0,2023-10-20 05:11:00,2023-10-20 04:26:00,65,2,tablet,Firefox,macOS,924ecd96,False,61.30.11.255,FR,1,1,True,False,38.12,92.25,13.94,False,0.014,True,True,True,23.9,legitimate
NEST010275,CLM00000275,transfer,6243.29,2023-05-05 00:25:00,2023-05-04 23:55:00,71,0,mobile,Firefox,Windows,73d894fb,False,249.190.140.250,FR,1,1,True,False,57.2,144.91,12.45,False,0.392,True,True,True,36.74,legitimate
NEST010276,CLM00000276,account_change,0.0,2023-04-26 23:30:00,2023-04-26 23:21:00,69,0,tablet,Opera,Windows,e9de6f01,False,79.7.103.159,AU,1,0,True,False,19.76,304.08,37.22,False,0.211,True,True,True,7.93,legitimate
NEST010277,CLM00000277,account_change,0.0,2024-11-18 02:32:00,2024-11-18 02:00:00,37,0,mobile,Opera,Linux,8976e1b5,False,131.242.15.233,FR,1,1,True,False,24.23,186.42,20.29,False,0.141,False,True,True,30.47,legitimate
NEST010278,CLM00000278,transfer,8872.01,2024-03-29 09:10:00,2024-03-29 08:23:00,63,1,mobile,Firefox,Linux,07b82434,False,154.23.37.54,DE,1,1,False,False,47.81,480.05,233.75,False,0.035,True,False,True,24.45,legitimate
NEST010279,CLM00000279,withdrawal,5052.48,2023-07-24 05:53:00,2023-07-24 05:50:00,36,1,mobile,Opera,iOS,93b155f8,True,127.144.190.119,AU,1,0,True,False,42.03,150.08,36.43,False,0.255,True,True,True,11.28,legitimate
NEST010280,CLM00000280,account_change,0.0,2023-09-08 00:07:00,2023-09-07 23:35:00,60,1,desktop,Opera,iOS,4a51573a,False,149.124.145.112,DE,1,1,True,False,28.66,409.14,17.49,False,0.293,True,True,True,10.11,legitimate
NEST010281,CLM00000281,account_change,0.0,2023-05-19 11:10:00,2023-05-19 10:46:00,15,1,mobile,Safari,Windows,46e5861c,False,75.75.136.164,US,1,0,False,False,18.36,299.38,16.21,False,0.129,True,True,False,14.5,legitimate
NEST010282,CLM00000282,transfer,9968.12,2023-04-09 17:37:00,2023-04-09 17:28:00,34,0,tablet,Safari,iOS,71ba60b6,True,200.125.106.88,CA,1,0,False,True,49.76,415.79,33.72,False,0.223,True,False,False,29.94,legitimate
NEST010283,CLM00000283,withdrawal,2631.92,2024-03-03 14:58:00,2024-03-03 13:58:00,16,0,desktop,Edge,iOS,330a7859,False,80.177.93.36,IE,1,1,False,True,47.22,152.34,33.5,False,0.047,True,True,True,15.76,legitimate
NEST010284,CLM00000284,withdrawal,2564.11,2024-03-11 22:48:00,2024-03-11 21:58:00,62,0,mobile,Edge,Windows,b43a5ed4,False,51.28.9.204,UK,1,1,False,False,10.51,150.82,99.41,False,0.039,True,True,True,12.0,legitimate
NEST010285,CLM00000285,withdrawal,14185.83,2023-04-03 04:54:00,2023-04-03 04:31:00,59,2,mobile,Firefox,Linux,4b3e200a,True,200.187.157.62,US,1,0,True,False,58.21,357.91,27.69,False,0.069,True,True,False,37.35,legitimate
NEST010286,CLM00000286,account_change,0.0,2024-05-01 11:44:00,2024-05-01 11:15:00,49,0,tablet,Chrome,macOS,1aefa518,False,214.91.252.98,NL,1,0,False,False,25.71,380.7,37.78,False,0.186,True,True,True,15.09,legitimate
NEST010287,CLM00000287,withdrawal,4970.56,2023-12-02 15:07:00,2023-12-02 14:19:00,36,2,mobile,Edge,macOS,e356cc06,True,142.105.75.253,NL,1,0,False,True,56.95,401.22,18.64,False,0.147,True,True,True,18.87,legitimate
NEST010288,CLM00000288,account_change,0.0,2023-03-29 03:09:00,2023-03-29 02:24:00,37,1,tablet,Chrome,macOS,7aef5d06,False,17.94.250.51,FR,1,1,True,False,46.26,419.05,123.8,False,0.111,True,True,True,32.63,legitimate
NEST010289,CLM00000289,transfer,11426.6,2023-12-31 15:42:00,2023-12-31 15:09:00,50,1,mobile,Firefox,Android,53803b35,False,28.32.65.126,IE,1,0,False,True,51.52,368.9,307.8,False,0.199,True,True,True,16.44,legitimate
NEST010290,CLM00000290,account_change,0.0,2023-04-09 02:42:00,2023-04-09 01:52:00,60,2,mobile,Edge,macOS,f56c9e91,False,76.170.128.126,DE,1,0,True,True,31.52,15.8,0.69,False,0.366,True,True,True,21.09,legitimate
NEST010291,CLM00000291,account_change,0.0,2024-11-06 09:56:00,2024-11-06 09:47:00,91,6,mobile,Edge,Android,392b71d7,True,196.29.146.173,BG,5,5,False,False,5.42,5557.37,405.26,False,0.836,False,False,False,77.11,fraudulent
NEST010292,CLM00000292,account_change,0.0,2023-02-16 04:53:00,2023-02-16 04:51:00,6,7,tablet,Safari,Android,a53548de,True,25.110.89.254,NG,3,3,True,False,10.94,5849.42,972.7,False,0.948,True,True,False,70.93,fraudulent
NEST010293,CLM00000293,transfer,3566.12,2024-08-04 16:57:00,2024-08-04 16:26:00,38,2,tablet,Chrome,iOS,8acdae59,False,97.147.100.83,US,1,0,False,True,34.84,102.95,6.15,False,0.325,True,True,True,38.93,legitimate
NEST010294,CLM00000294,account_change,0.0,2023-03-19 17:13:00,2023-03-19 17:09:00,30,1,mobile,Opera,Android,473e3df0,False,206.58.160.191,US,1,0,False,True,38.32,136.68,9.49,False,0.212,True,True,True,33.83,legitimate
NEST010295,CLM00000295,transfer,2800.89,2024-03-19 21:34:00,2024-03-19 21:17:00,32,1,tablet,Opera,Android,142aef00,False,172.196.141.47,UK,1,0,False,False,58.11,106.48,7.58,False,0.297,True,False,True,26.5,legitimate
NEST010296,CLM00000296,transfer,6506.1,2024-08-02 23:40:00,2024-08-02 23:10:00,15,1,desktop,Firefox,macOS,6aa5cb44,False,192.176.196.77,NL,1,0,True,False,23.35,422.98,27.47,False,0.115,True,True,True,13.35,legitimate
NEST010297,CLM00000297,withdrawal,8837.55,2023-09-09 09:29:00,2023-09-09 09:01:00,43,1,tablet,Chrome,macOS,3e01fb8d,False,41.70.35.8,DE,1,1,False,True,52.63,87.99,5.51,False,0.386,True,True,False,7.94,legitimate
NEST010298,CLM00000298,withdrawal,13400.07,2024-02-21 11:42:00,2024-02-21 10:48:00,54,1,tablet,Firefox,macOS,189f4ed8,False,29.147.189.129,US,1,1,False,False,39.99,45.12,3.71,False,0.309,True,True,False,33.2,legitimate
NEST010299,CLM00000299,transfer,2962.25,2023-08-12 04:06:00,2023-08-12 03:37:00,23,1,mobile,Safari,Linux,58a1bc74,False,15.126.137.96,US,1,1,True,True,23.89,123.17,10.56,False,0.314,True,True,True,15.79,legitimate
NEST010300,CLM00000300,account_change,0.0,2023-02-05 23:42:00,2023-02-05 22:57:00,63,0,tablet,Firefox,iOS,5b0b7311,False,142.99.80.164,FR,1,0,True,True,32.12,118.19,9.04,False,0.003,False,False,False,15.53,legitimate
NEST010301,CLM00000301,withdrawal,3243.18,2023-11-01 06:55:00,2023-11-01 06:14:00,68,1,mobile,Edge,Windows,4bf9af56,False,71.222.21.211,IE,1,1,False,False,31.12,166.36,7.47,False,0.367,True,True,True,7.32,legitimate
NEST010302,CLM00000302,account_change,0.0,2024-07-14 23:20:00,2024-07-14 23:18:00,41,2,desktop,Firefox,Android,ec4d87c6,False,203.165.35.1,NL,1,1,True,True,17.89,41.12,5.22,False,0.207,False,True,False,34.64,legitimate
NEST010303,CLM00000303,transfer,2035.36,2024-04-07 15:55:00,2024-04-07 15:11:00,59,0,tablet,Safari,iOS,9c173e54,False,51.22.107.95,CA,1,1,False,True,21.22,442.17,19.48,False,0.379,True,True,True,36.74,legitimate
NEST010304,CLM00000304,withdrawal,1696.96,2023-09-26 22:54:00,2023-09-26 22:26:00,22,2,tablet,Safari,macOS,d81745c4,True,23.246.95.44,US,1,1,False,False,51.36,464.14,24.86,False,0.198,True,True,False,33.47,legitimate
NEST010305,CLM00000305,account_change,0.0,2024-05-21 12:08:00,2024-05-21 11:29:00,39,0,desktop,Safari,macOS,62994676,True,108.47.105.203,CA,1,1,False,False,22.42,225.49,37.37,False,0.233,True,True,True,35.5,legitimate
NEST010306,CLM00000306,transfer,8647.21,2024-12-04 06:45:00,2024-12-04 06:06:00,36,2,mobile,Chrome,Windows,dfa52c83,False,143.16.14.86,AU,1,1,False,False,58.36,469.66,19.63,False,0.239,True,True,True,26.69,legitimate
NEST010307,CLM00000307,transfer,6934.94,2024-11-18 11:08:00,2024-11-18 10:56:00,69,2,mobile,Firefox,Linux,4f32b330,True,127.239.87.225,IE,1,1,False,False,23.02,216.46,12.59,False,0.125,False,True,False,14.84,legitimate
NEST010308,CLM00000308,transfer,9257.99,2023-10-17 08:39:00,2023-10-17 08:05:00,65,1,mobile,Edge,macOS,b1e07a33,False,81.189.255.126,CA,1,1,False,False,21.49,74.31,42.45,False,0.014,True,True,True,39.83,legitimate
NEST010309,CLM00000309,withdrawal,7792.79,2024-03-28 11:45:00,2024-03-28 11:37:00,47,1,tablet,Firefox,Windows,ec9e95ab,True,90.24.53.223,DE,1,0,False,False,38.16,411.29,22.69,False,0.265,True,False,True,31.84,legitimate
NEST010310,CLM00000310,withdrawal,13423.15,2023-09-10 15:43:00,2023-09-10 15:24:00,18,0,tablet,Chrome,Android,d0605046,False,96.152.238.244,US,1,0,False,True,45.39,230.12,195.25,False,0.192,True,True,True,16.53,legitimate
NEST010311,CLM00000311,account_change,0.0,2024-04-08 10:46:00,2024-04-08 10:37:00,118,7,desktop,Chrome,iOS,e3b47e52,True,83.205.15.191,BG,5,4,False,False,3.16,432.76,92.41,False,0.941,True,False,False,88.81,fraudulent
NEST010312,CLM00000312,withdrawal,11302.45,2023-11-02 15:51:00,2023-11-02 14:53:00,39,1,tablet,Opera,macOS,e1ef5c3a,False,92.171.25.214,FR,1,1,False,False,23.42,194.04,17.69,False,0.24,True,True,True,11.52,legitimate
NEST010313,CLM00000313,withdrawal,10470.16,2023-02-11 16:21:00,2023-02-11 15:37:00,41,2,tablet,Firefox,Android,f9e8f7bf,False,135.162.166.135,US,1,1,False,True,25.02,400.77,169.76,False,0.394,True,True,True,19.97,legitimate
NEST010314,CLM00000314,account_change,0.0,2023-03-20 01:32:00,2023-03-20 01:04:00,18,2,mobile,Chrome,Android,c5ae6bd8,False,170.185.146.209,DE,1,0,True,False,47.03,8.13,0.44,False,0.185,True,True,True,19.57,legitimate
NEST010315,CLM00000315,transfer,8207.99,2024-08-24 23:29:00,2024-08-24 22:37:00,60,2,mobile,Safari,macOS,92c62073,False,55.48.21.192,DE,1,0,True,True,29.75,8.96,0.84,False,0.005,True,True,True,28.02,legitimate
NEST010316,CLM00000316,account_change,0.0,2024-05-13 09:39:00,2024-05-13 09:15:00,64,2,tablet,Edge,iOS,5440e739,True,23.33.35.4,AU,1,0,False,False,11.34,94.11,5.58,False,0.192,True,True,False,35.04,legitimate
NEST010317,CLM00000317,withdrawal,6906.31,2023-11-05 14:09:00,2023-11-05 13:58:00,42,0,desktop,Edge,Android,0f57e740,False,121.6.221.116,AU,1,1,False,True,41.52,3.94,2.32,False,0.285,False,True,False,25.85,legitimate
NEST010318,CLM00000318,transfer,6403.59,2023-02-07 15:25:00,2023-02-07 14:45:00,43,2,tablet,Edge,macOS,49daf671,False,183.16.136.5,NL,1,0,False,False,54.46,324.15,47.71,False,0.047,True,True,True,20.27,legitimate
NEST010319,CLM00000319,account_change,0.0,2023-07-16 15:22:00,2023-07-16 14:49:00,40,0,desktop,Opera,iOS,3af6a237,True,236.155.219.216,IE,1,1,False,True,30.84,195.19,11.16,False,0.376,True,True,True,38.98,legitimate
NEST010320,CLM00000320,withdrawal,10338.79,2023-10-17 22:47:00,2023-10-17 22:35:00,17,0,desktop,Firefox,Linux,f35ecb14,False,126.26.204.107,IE,1,0,False,False,27.94,499.63,36.78,False,0.104,True,True,False,22.62,legitimate
NEST010321,CLM00000321,transfer,1887.91,2024-03-16 03:39:00,2024-03-16 03:07:00,26,0,mobile,Safari,iOS,acb42d93,False,197.12.198.225,DE,1,0,True,True,31.89,463.32,27.09,False,0.183,True,True,True,26.37,legitimate
NEST010322,CLM00000322,withdrawal,3338.65,2024-07-29 01:32:00,2024-07-29 00:36:00,18,0,desktop,Safari,macOS,30c5dc79,False,187.75.182.114,IE,1,0,True,False,50.96,181.87,44.08,False,0.049,True,False,False,5.23,legitimate
NEST010323,CLM00000323,transfer,1480.19,2023-12-16 09:32:00,2023-12-16 08:46:00,22,1,mobile,Safari,macOS,78ebbb12,False,39.193.193.136,NL,1,0,False,True,30.47,206.7,10.69,False,0.184,True,True,True,6.04,legitimate
NEST010324,CLM00000324,withdrawal,5407.26,2024-06-13 02:05:00,2024-06-13 01:37:00,33,0,desktop,Edge,Windows,1988b391,False,170.237.165.39,UK,1,1,True,False,45.04,442.89,42.78,False,0.349,True,True,True,33.95,legitimate
NEST010325,CLM00000325,account_change,0.0,2023-05-31 22:25:00,2023-05-31 22:11:00,40,2,tablet,Opera,Linux,ce3d2e02,False,167.114.179.89,NL,1,1,False,False,29.5,268.72,108.33,False,0.288,True,True,True,12.48,legitimate
NEST010326,CLM00000326,transfer,2340.31,2024-06-17 10:48:00,2024-06-17 09:51:00,52,0,tablet,Opera,iOS,57323e1b,False,62.214.199.78,NL,1,0,False,False,22.99,420.79,23.77,False,0.203,True,True,False,20.71,legitimate
NEST010327,CLM00000327,withdrawal,11440.61,2024-04-09 10:15:00,2024-04-09 09:38:00,63,2,tablet,Opera,Linux,6dd0a3f6,False,60.90.77.73,CA,1,0,False,False,19.63,258.23,86.86,False,0.311,True,True,True,19.42,legitimate
NEST010328,CLM00000328,transfer,26920.56,2023-05-14 15:13:00,2023-05-14 14:35:00,3,6,tablet,Opera,Android,f066797c,True,224.68.150.128,RO,5,7,False,True,3.65,72.17,3.09,False,0.884,True,False,False,72.95,fraudulent
